case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
c5efbb08:missing_information_clarify,cluster:c5efbb08,c5efbb08,calibration,area_assignment_and_patrol,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A should take off to 13 meters altitude, then fly a quadrangle patrol route visiting four points in different sectors: (140, 232, 13), (620, 221, 13), (797, 758, 13), (107, 796, 13), and finally return to the start point (140, 232, 13).","UAVs=Drone 6; coordinates=(140, 232, 13) | (620, 221, 13) | (797, 758, 13) | (107, 796, 13); removed=Drone 6",base fleet=8 (idle=8); case fleet=8 (idle=8),removed explicit_drone_identity: Drone 6,passed_expected_valid_case_checks,,,,,
c5efbb08:restored_information_execute,cluster:c5efbb08,c5efbb08,calibration,area_assignment_and_patrol,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 6) should take off to 13 meters altitude, then fly a quadrangle patrol route visiting four points in different sectors: (140, 232, 13), (620, 221, 13), (797, 758, 13), (107, 796, 13), and finally return to the start point (140, 232, 13).","UAVs=Drone 6; coordinates=(140, 232, 13) | (620, 221, 13) | (797, 758, 13) | (107, 796, 13); removed=Drone 6",base fleet=8 (idle=8); case fleet=8 (idle=8),restored explicit_drone_identity: Drone 6,passed_expected_valid_case_checks,,,,,
c5efbb08:resource_conflict_block,cluster:c5efbb08,c5efbb08,calibration,area_assignment_and_patrol,intermediate,resource_conflict_block,BLOCK,"Drone Drone 6 should take off to 13 meters altitude, then fly a quadrangle patrol route visiting four points in different sectors: (140, 232, 13), (620, 221, 13), (797, 758, 13), (107, 796, 13), and finally return to the start point (140, 232, 13).","UAVs=Drone 6; coordinates=(140, 232, 13) | (620, 221, 13) | (797, 758, 13) | (107, 796, 13); removed=Drone 6",base fleet=8 (idle=8); case fleet=7 (idle=7),irrecoverable fleet conflict; removed required UAVs=Drone 6; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c6e28e3b:canonical_execute,cluster:c6e28e3b,c6e28e3b,train,target_assignment,extreme,canonical_execute,EXECUTE,"Drone Drone 10 performs sequential multi-target mission: take off to 24 meters, visit targets Fixed Target 59, Fixed Target 55, and Fixed Target 31 in sequence. At each target, get within the target radius, hover for observation, and take a photo. Plan optimal route to minimize flight distance.",UAVs=Drone 10; targets=Fixed Target 59 | Fixed Target 55 | Fixed Target 31; removed=Drone 10,base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c6e28e3b:official_alias_execute,cluster:c6e28e3b,c6e28e3b,train,target_assignment,extreme,official_alias_execute,EXECUTE,"Sequential coverage for Drone 10: ascend to 24m, reach Fixed Target 59, Fixed Target 55, Fixed Target 31 in order, hover at each to observe, and take a photo while minimizing travel distance.",UAVs=Drone 10; targets=Fixed Target 59 | Fixed Target 55 | Fixed Target 31; removed=Drone 10,base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c6e28e3b:missing_information_clarify,cluster:c6e28e3b,c6e28e3b,train,target_assignment,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A performs sequential multi-target mission: take off to 24 meters, visit targets Fixed Target 59, Fixed Target 55, and Fixed Target 31 in sequence. At each target, get within the target radius, hover for observation, and take a photo. Plan optimal route to minimize flight distance.",UAVs=Drone 10; targets=Fixed Target 59 | Fixed Target 55 | Fixed Target 31; removed=Drone 10,base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 10,passed_expected_valid_case_checks,,,,,
c6e28e3b:restored_information_execute,cluster:c6e28e3b,c6e28e3b,train,target_assignment,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 10) performs sequential multi-target mission: take off to 24 meters, visit targets Fixed Target 59, Fixed Target 55, and Fixed Target 31 in sequence. At each target, get within the target radius, hover for observation, and take a photo. Plan optimal route to minimize flight distance.",UAVs=Drone 10; targets=Fixed Target 59 | Fixed Target 55 | Fixed Target 31; removed=Drone 10,base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 10,passed_expected_valid_case_checks,,,,,
c6e28e3b:resource_conflict_block,cluster:c6e28e3b,c6e28e3b,train,target_assignment,extreme,resource_conflict_block,BLOCK,"Drone Drone 10 performs sequential multi-target mission: take off to 24 meters, visit targets Fixed Target 59, Fixed Target 55, and Fixed Target 31 in sequence. At each target, get within the target radius, hover for observation, and take a photo. Plan optimal route to minimize flight distance.",UAVs=Drone 10; targets=Fixed Target 59 | Fixed Target 55 | Fixed Target 31; removed=Drone 10,base fleet=30 (idle=30); case fleet=29 (idle=29),irrecoverable fleet conflict; removed required UAVs=Drone 10; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c6f3fa6d:canonical_execute,cluster:c6f3fa6d,c6f3fa6d,test,area_assignment_and_patrol,moderate,canonical_execute,EXECUTE,"Drone Drone 8 complete flight cycle test: verify full operational capability by taking off to 17 meters (must achieve takeoff), fly to waypoint (439, 364, 17), hover briefly, then return home and land properly. This validates complete flight cycle.","UAVs=Drone 8; coordinates=(439, 364, 17); removed=Drone 8",base fleet=10 (idle=10); case fleet=10 (idle=10),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c6f3fa6d:official_alias_execute,cluster:c6f3fa6d,c6f3fa6d,test,area_assignment_and_patrol,moderate,official_alias_execute,EXECUTE,"Drone Drone 8 complete mission sequence: ascend to 17m, proceed to waypoint coordinates (439, 364, 17), hover momentarily, fly back home and land safely.","UAVs=Drone 8; coordinates=(439, 364, 17); removed=Drone 8",base fleet=10 (idle=10); case fleet=10 (idle=10),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c6f3fa6d:missing_information_clarify,cluster:c6f3fa6d,c6f3fa6d,test,area_assignment_and_patrol,moderate,missing_information_clarify,CLARIFY,"Assigned UAV A complete flight cycle test: verify full operational capability by taking off to 17 meters (must achieve takeoff), fly to waypoint (439, 364, 17), hover briefly, then return home and land properly. This validates complete flight cycle.","UAVs=Drone 8; coordinates=(439, 364, 17); removed=Drone 8",base fleet=10 (idle=10); case fleet=10 (idle=10),removed explicit_drone_identity: Drone 8,passed_expected_valid_case_checks,,,,,
c6f3fa6d:restored_information_execute,cluster:c6f3fa6d,c6f3fa6d,test,area_assignment_and_patrol,moderate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 8) complete flight cycle test: verify full operational capability by taking off to 17 meters (must achieve takeoff), fly to waypoint (439, 364, 17), hover briefly, then return home and land properly. This validates complete flight cycle.","UAVs=Drone 8; coordinates=(439, 364, 17); removed=Drone 8",base fleet=10 (idle=10); case fleet=10 (idle=10),restored explicit_drone_identity: Drone 8,passed_expected_valid_case_checks,,,,,
c6f3fa6d:resource_conflict_block,cluster:c6f3fa6d,c6f3fa6d,test,area_assignment_and_patrol,moderate,resource_conflict_block,BLOCK,"Drone Drone 8 complete flight cycle test: verify full operational capability by taking off to 17 meters (must achieve takeoff), fly to waypoint (439, 364, 17), hover briefly, then return home and land properly. This validates complete flight cycle.","UAVs=Drone 8; coordinates=(439, 364, 17); removed=Drone 8",base fleet=10 (idle=10); case fleet=9 (idle=9),irrecoverable fleet conflict; removed required UAVs=Drone 8; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c71b0d52:canonical_execute,cluster:c71b0d52,c71b0d52,test,target_assignment,hard,canonical_execute,EXECUTE,"Five-drone target sweep: Drone 1, Drone 3, Drone 9, Drone 13, and Drone 4 take off together to 25 meters altitude. Drone 1 flies to target Fixed Target 5, Drone 3 flies to target Fixed Target 6, Drone 9 flies to target Fixed Target 13, Drone 13 flies to target Fixed Target 29, and Drone 4 flies to target Fixed Target 21. After reaching the targets, all five drones move west for 90m, then south for 74m, then north for 101m together. Each drone must complete the specified directional movements (west 90m, south 74m, north 101m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 3, Drone 9, Drone 13, Drone 4; targets=Fixed Target 5 | Fixed Target 6 | Fixed Target 13 | Fixed Target 29 (+1 more); removed=Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more)",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c71b0d52:official_alias_execute,cluster:c71b0d52,c71b0d52,test,target_assignment,hard,official_alias_execute,EXECUTE,"Five-drone target sweep operation: launch Drone 1, Drone 3, Drone 9, Drone 13, and Drone 4 to altitude 25m, navigate to targets Fixed Target 5, Fixed Target 6, Fixed Target 13, Fixed Target 29, Fixed Target 21 respectively, then shift west by 90 meters, south by 74 meters, and north by 101 meters in synchronized operation. Each drone travels the specified distance in each direction regardless of obstacles encountered.","UAVs=Drone 1, Drone 3, Drone 9, Drone 13, Drone 4; targets=Fixed Target 5 | Fixed Target 6 | Fixed Target 13 | Fixed Target 29 (+1 more); removed=Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more)",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c71b0d52:missing_information_clarify,cluster:c71b0d52,c71b0d52,test,target_assignment,hard,missing_information_clarify,CLARIFY,"Five-drone target sweep: Assigned UAV A, Assigned UAV B, Assigned UAV C, Assigned UAV D, and Assigned UAV E take off together to 25 meters altitude. Assigned UAV A flies to target Fixed Target 5, Assigned UAV B flies to target Fixed Target 6, Assigned UAV C flies to target Fixed Target 13, Assigned UAV D flies to target Fixed Target 29, and Assigned UAV E flies to target Fixed Target 21. After reaching the targets, all five drones move west for 90m, then south for 74m, then north for 101m together. Each drone must complete the specified directional movements (west 90m, south 74m, north 101m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 3, Drone 9, Drone 13, Drone 4; targets=Fixed Target 5 | Fixed Target 6 | Fixed Target 13 | Fixed Target 29 (+1 more); removed=Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more)",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more),passed_expected_valid_case_checks,,,,,
c71b0d52:restored_information_execute,cluster:c71b0d52,c71b0d52,test,target_assignment,hard,restored_information_execute,EXECUTE,"Five-drone target sweep: Assigned UAV A (Drone 1), Assigned UAV B (Drone 3), Assigned UAV C (Drone 9), Assigned UAV D (Drone 13), and Assigned UAV E (Drone 4) take off together to 25 meters altitude. Assigned UAV A (Drone 1) flies to target Fixed Target 5, Assigned UAV B (Drone 3) flies to target Fixed Target 6, Assigned UAV C (Drone 9) flies to target Fixed Target 13, Assigned UAV D (Drone 13) flies to target Fixed Target 29, and Assigned UAV E (Drone 4) flies to target Fixed Target 21. After reaching the targets, all five drones move west for 90m, then south for 74m, then north for 101m together. Each drone must complete the specified directional movements (west 90m, south 74m, north 101m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 3, Drone 9, Drone 13, Drone 4; targets=Fixed Target 5 | Fixed Target 6 | Fixed Target 13 | Fixed Target 29 (+1 more); removed=Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more)",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more),passed_expected_valid_case_checks,,,,,
c71b0d52:resource_conflict_block,cluster:c71b0d52,c71b0d52,test,target_assignment,hard,resource_conflict_block,BLOCK,"Five-drone target sweep: Drone 1, Drone 3, Drone 9, Drone 13, and Drone 4 take off together to 25 meters altitude. Drone 1 flies to target Fixed Target 5, Drone 3 flies to target Fixed Target 6, Drone 9 flies to target Fixed Target 13, Drone 13 flies to target Fixed Target 29, and Drone 4 flies to target Fixed Target 21. After reaching the targets, all five drones move west for 90m, then south for 74m, then north for 101m together. Each drone must complete the specified directional movements (west 90m, south 74m, north 101m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 1, Drone 3, Drone 9, Drone 13, Drone 4; targets=Fixed Target 5 | Fixed Target 6 | Fixed Target 13 | Fixed Target 29 (+1 more); removed=Drone 1 | Drone 3 | Drone 9 | Drone 13 (+1 more)",base fleet=20 (idle=20); case fleet=15 (idle=15),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 13 | Drone 3 | Drone 4 (+1 more); proposed BLOCK,passed_expected_valid_case_checks,,,,,
c74d7020:canonical_execute,cluster:c74d7020,c74d7020,train,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,Command drone Drone 4 to take off to an altitude of 12 meters and hover in place.,UAVs=Drone 4; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c74d7020:official_alias_execute,cluster:c74d7020,c74d7020,train,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,Drone 4 takeoff 12m hover,UAVs=Drone 4; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c74d7020:missing_information_clarify,cluster:c74d7020,c74d7020,train,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,Command assigned UAV A to take off to an altitude of 12 meters and hover in place.,UAVs=Drone 4; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
c74d7020:restored_information_execute,cluster:c74d7020,c74d7020,train,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,Command assigned UAV A (Drone 4) to take off to an altitude of 12 meters and hover in place.,UAVs=Drone 4; removed=Drone 4,base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 4,passed_expected_valid_case_checks,,,,,
c74d7020:resource_conflict_block,cluster:c74d7020,c74d7020,train,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,Command drone Drone 4 to take off to an altitude of 12 meters and hover in place.,UAVs=Drone 4; removed=Drone 4,base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c76a5913:canonical_execute,cluster:c76a5913,c76a5913,train,target_assignment,easy,canonical_execute,EXECUTE,"Drone Drone 5 performs photo documentation mission: take off to 19 meters, visit three waypoints at (200, 330, 19), (531, 446, 19), and (806, 712, 19). At each waypoint, take a photo.","UAVs=Drone 5; coordinates=(200, 330, 19) | (531, 446, 19) | (806, 712, 19); removed=Drone 5",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
